"#01641",2
"#01642",1
"#01643",2
"#01646",2
"#01647",1
"#01649",1
"#0165",1
"#01650",1
"#01652",1
"#01653",1
"#01654",1
"#01656",1
"#01657",2
"#01658",2
"#01659",1
"#0166",1
"#01662",2
"#01663",2
"#01666",1
"#01667",1
"#01668",2
"#01669",2
"#01670",2
"#01671",1
"#01672",1
"#01673",1
"#01674",1
"#01675",1
"#01676",2
"#01677",1
"#01679",2
"#01680",1
"#01681",3
"#01682",1
"#01683",1
"#01684",2
"#01685",2
"#01686",1
"#01687",2
"#01688",1
"#017",2
"#01709",1
"#01716",1
"#01724",1
"#0173",1
"#01735",1
"#01737",2
"#0174",1
"#01741",1
"#01742",1
"#01745",1
"#01746",1
"#01747",1
"#01750",1
"#01751",2
"#01752",1
"#01756",1
"#01759",1
"#0176",1
"#01761",1
"#01767",1
"#01768",1
"#01769",2
"#0177",1
"#01770",1
"#01776",1
"#01777",1
"#01778",1
"#01779",1
"#0178",1
"#01782",1
"#01784",1
"#01785",1
"#01787",1
"#0179",1
"#01790",1
"#01796",1
"#01798",1
"#01799",1
"#018",1
"#01802",1
"#01804",1
"#01806",1
"#01807",1
"#01813",1
"#01816",2
"#0182",1
"#01821",1
"#01822",1
"#01824",2
"#01825",1
"#01826",1
"#01832",1
"#01834",2
"#01835",1
"#01839",1
"#0184",1
"#01842",1
"#01844",1
"#01845",1
"#01847",2
"#01851",1
"#01855",1
"#01863",1
"#01864",2
"#01868",1
"#01869",1
"#01870",1
"#01871",1
"#01872",1
"#01873",1
"#01875",1
"#01879",1
"#0188",1
"#01881",2
"#01883",1
"#01884",2
"#01886",1
"#01891",1
"#01893",1
"#01894",1
"#01899",2
"#019",5
"#0190",1
"#01901",1
"#01902",1
"#01904",1
"#01905",1
"#01908",1
"#01910",2
"#01913",2
"#01914",1
"#01916",2
"#01917",2
"#01918",2
"#01919",1
"#01920",1
"#01921",2
"#01922",1
"#01923",1
"#01924",2
"#01925",1
"#01933",1
"#01934",1
"#01937",1
"#01938",1
"#01939",1
"#0194",1
"#01940",1
"#01941",1
"#01942",1
"#01944",1
"#01945",1
"#01947",1
"#01950",1
"#01951",1
"#01952",1
"#01953",1
"#01956",1
"#01961",1
"#01964",1
"#01965",1
"#01969",1
"#01970",2
"#01972",2
"#01973",1
"#01975",2
"#01976",1
"#01977",1
"#01978",1
"#01979",1
"#01980",1
"#01983",1
"#01986",2
"#01988",1
"#01989",2
"#0199",1
"#01990",1
"#01993",1
"#01994",1
"#01995",1
"#01996",2
"#02",6
"#020",4
"#02000",1
"#02002",1
"#02004",1
"#02005",2
"#02011",2
"#02012",1
"#02014",1
"#02019",1
"#0202",1
"#02020",1
"#02023",1
"#02025",1
"#02026",1
"#02032",1
"#02034",1
"#02038",1
"#02040",1
"#02043",1
"#02046",1
"#0205",1
"#02050",1
"#02053",2
"#02055",1
"#02056",1
"#02062",1
"#02063",2
"#02066",1
"#02067",1
"#02071",1
"#02073",1
"#02074",2
"#02075",1
"#02077",2
"#02078",1
"#02079",2
"#02081",1
"#02082",2
"#02083",2
"#02085",1
"#02086",2
"#02088",1
"#02089",1
"#0209",2
"#02095",1
"#02098",1
"#021",3
"#0210",1
"#02100",1
"#02101",1
"#02102",1
"#02107",1
"#02108",1
"#02109",1
"#02110",2
"#02111",1
"#02112",1
"#02113",1
"#02115",2
"#02116",1
"#02117",2
"#02118",2
"#0212",1
"#02121",1
"#02122",1
"#02124",1
"#02125",1
"#02126",2
"#02127",1
"#02128",1
"#02129",1
"#02131",1
"#02132",1
"#02133",1
"#02134",1
"#02135",1
"#02137",1
"#02139",1
"#0214",1
"#02141",1
"#02142",1
"#02146",1
"#02147",2
"#02148",1
"#02150",1
"#02151",1
"#02152",1
"#02153",1
"#02155",1
"#02156",2
"#02158",1
"#02159",1
"#0216",1
"#02161",2
"#02162",1
"#02166",2
"#02169",1
"#02170",1
"#02171",2
"#02172",1
"#02173",1
"#02175",1
"#02178",1
"#02179",1
"#0218",2
"#02182",2
"#02184",2
"#02186",1
"#02187",1
"#02189",1
"#02190",1
"#02191",1
"#02192",1
"#02193",1
"#02194",1
"#02198",1
"#022",3
"#0220",1
"#02200",1
"#02202",1
"#02203",1
"#02204",1
"#02205",1
"#02206",1
"#02208",1
"#02209",1
"#0221",1
"#02211",1
"#02212",1
"#02213",2
"#02214",1
"#02219",1
"#02220",1
"#02222",2
"#02223",2
"#02224",1
"#02225",1
"#02226",1
"#02227",2
"#02228",1
"#0223",1
"#02230",1
"#02232",1
"#02233",1
"#02236",1
"#02237",1
"#02240",1
"#02242",1
"#02243",2
"#02244",1
"#02246",2
"#02248",2
"#02249",1
"#0224B",1
"#02250",1
"#02251",1
"#02252",1
"#02255",1
"#02257",2
"#02258",1
"#0226",1
"#02261",1
"#02262",2
"#02263",2
"#02265",2
"#02266",1
"#02267",2
"#02268",2
"#02269",2
"#0227",2
"#02270",1
"#02271",2
"#02275",1
"#02277",1
"#02278",1
"#02279",2
"#0228",2
"#02280",1
"#02281",1
"#02283",1
"#02284",1
"#02285",1
"#02286",1
"#02289",1
"#0229",1
"#02290",2
"#02292",1
"#02293",1
"#02294",2
"#02295",1
"#02296",2
"#02299",1
"#023",2
"#0230",1
"#02300",1
"#02302",1
"#02304",1
"#02305",1
"#02306",3
"#02309",2
"#02311",3
"#02312",1
"#02313",2
"#02314",2
"#02315",1
"#02316",2
"#02317",1
"#02319",1
"#0232",2
"#02321",1
"#02325",1
"#02326",1
"#02328",1
"#02330",2
"#02331",1
"#02332",2
"#02333",1
"#02335",1
"#02336",1
"#02340",1
"#02341",1
"#02342",1
"#02346",1
"#02348",1
"#02349",1
"#0235",1
"#02350",1
"#02352",1
"#02353",1
"#02355",1
"#02356",1
"#02357",1
"#02359",1
"#0236",1
"#02361",1
"#02362",2
"#02363",2
"#02364",1
"#02366",1
"#02367",1
"#0237",1
"#02370",1
"#02372",2
"#02373",1
"#02378",2
"#0238",2
"#02380",2
"#02381",1
"#02382",1
"#02384",1
"#02385",1
"#02386",1
"#02387",2
"#02389",1
"#0239",2
"#02391",1
"#02394",1
"#02396",1
"#02398",2
"#024",1
"#0240",2
"#02401",1
"#02402",1
"#02404",1
"#02405",2
"#02406",1
"#02408",1
"#0241",1
"#02410",1
"#02411",1
"#02412",1
"#02416",1
"#02423",1
"#02425",1
"#02426",2
"#02427",1
"#02428",1
"#02429",1
"#02431",1
"#02432",2
"#02434",1
"#02436",1
"#0244",1
"#02440",1
"#02443",1
"#02445",1
"#02446",1
"#02447",2
"#02449",1
"#0245",1
"#02450",1
"#02451",1
"#02452",1
"#02453",1
"#02454",1
"#02455",1
"#02458",2
"#02460",1
"#02462",1
"#02467",1
"#02468",1
"#02469",1
"#0247",1
"#02470",1
"#02471",2
"#02472",1
"#02473",1
"#02474",2
"#02475",1
"#02478",1
"#02479",1
"#0248",1
"#02481",1
"#02482",1
"#02485",1
"#02486",1
"#02489",2
"#0249",1
"#02490",1
"#02492",1
"#02494",1
"#02495",1
"#02496",2
"#025",3
"#02500",1
"#02501",1
"#02503",1
"#02504",1
"#02505",1
"#02506",1
"#02507",1
"#02509",1
"#02510",1
"#02513",2
"#02514",1
"#02516",1
"#02517",1
"#02518",1
"#02519",2
"#0252",2
"#02520",1
"#02521",1
"#02523",2
"#02524",1
"#02526",1
"#02527",1
"#02528",2
"#02529",1
"#0253",1
"#02530",2
"#02536",1
"#02537",2
"#02538",1
"#02540",2
"#02541",1
"#02542",2
"#02543",2
"#02544",2
"#02545",1
"#02546",1
"#02547",1
"#02548",1
"#0255",1
"#02552",1
"#02554",1
"#02555",2
"#02557",2
"#02558",1
"#02560",1
"#02561",1
"#02562",1
"#02563",1
"#02564",1
"#02565",1
"#02566",2
"#02568",1
"#02569",1
"#0257",1
"#02570",1
"#02571",1
"#02575",1
"#02577",1
"#02580",1
"#02581",1
"#02582",1
"#02583",1
"#02584",2
"#02585",1
"#02586",1
"#02587",1
"#02588",1
"#02589",1
"#02590",2
"#02591",1
"#02593",2
"#02596",1
"#02598",1
"#02599",1
"#026",2
"#0260",1
"#02606",1
"#02609",1
"#0261",2
"#02611",1
"#02612",1
"#02616",1
"#02617",1
"#02619",1
"#02622",1
"#02623",1
"#02626",1
"#0263",1
"#02630",1
"#02636",1
"#02640",1
"#02641",1
"#02644",1
"#02647",1
"#0265",1
"#02650",1
"#02658",1
"#02659",1
"#0266",1
"#02660",1
"#02661",2
"#02662",1
"#02663",1
"#02664",1
"#02665",2
"#02669",1
"#0267",1
"#02670",1
"#02673",1
"#02676",1
"#02677",1
"#02678",1
"#02679",1
"#02680",1
"#02681",1
"#02682",1
"#02684",1
"#02686",2
"#02687",1
"#02688",1
"#02689",2
"#0269",2
"#02690",1
"#02692",1
"#02695",1
"#02696",1
"#02697",1
"#02699",1
"#027",3
"#0270",1
"#02700",1
"#02701",2
"#02702",1
"#02703",1
"#02704",1
"#02705",1
"#02706",1
"#02708",1
"#0271",1
"#02710",2
"#02711",1
"#02712",1
"#02713",2
"#02714",2
"#02715",1
"#02716",2
"#02719",1
"#0272",1
"#02720",1
"#02721",1
"#02724",1
"#02727",1
"#02729",1
"#0273",2
"#02730",2
"#02732",2
"#02733",3
"#02734",1
"#02735",1
"#02736",1
"#02739",1
"#0274",2
"#02740",1
"#02741",1
"#02742",1
"#02743",1
"#02748",1
"#02749",2
"#0275",1
"#02750",1
"#02751",2
"#02752",1
"#02753",1
"#02754",1
"#02755",2
"#02756",1
"#02758",2
"#02759",1
"#0276",2
"#02760",2
"#02761",2
"#02762",2
"#02764",2
"#02766",2
"#02767",1
"#02768",1
"#02769",2
"#02770",1
"#02771",1
"#02772",2
"#02774",1
"#02775",2
"#02777",1
"#02778",1
"#02779",1
"#02780",1
